"datasetID","nombreInstitucion_snib","nombreColeccion_snib","cuerpoAgua_snib","isla_snib","pais_snib","validacionPais_snib","estadoProvincia_snib","validacionEstado_snib","condadoMunicipio_snib","validacionMunicipio_snib","validacionLocalidad_snib","datumGeodesico_snib","nombreCientifico_snib","nombreDeacuerdoCon_snib","nombrePublicadoEnAnio_snib","reino_snib","phylum_snib","clase_snib","orden_snib","familia_snib","genero_snib","subgenero_snib","epitetoespecifico_snib","epitetoinfraespecifico_snib","autoridadNombreCientifico_snib","estatusTaxonomico_snib"
"223093e66c780725f6ebff7ed2f72e70","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Calliandra houstoniana","Sousa, Ricker & Hernández, 2003","1922","Plantae","Tracheophyta","Equisetopsida","Fabales","Fabaceae","Calliandra","","houstoniana","","(Mill.) Standl., 1922","aceptado"
"9c30e3aa3ba29df48cfc66a28d04635d","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Eugenia capuli","Sánchez-Chávez & Zamudio Ruiz, 2017","1841","Plantae","Tracheophyta","Equisetopsida","Myrtales","Myrtaceae","Eugenia","","capuli","","(Schltdl. & Cham.) Hook. & Arn., 1841","aceptado"
"0b427b4447758581c89e81051dfdb6f5","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Begonia gracilis","Golding & Wasshausen, 2002","1825","Plantae","Tracheophyta","Equisetopsida","Cucurbitales","Begoniaceae","Begonia","","gracilis","","Kunth, 1825","aceptado"
"5ece3423e61d533c0c6edf131403a743","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Urera caracasana","Villaseñor, Ortiz, Redonda-Martínez & Gual, 2010","1859","Plantae","Tracheophyta","Equisetopsida","Rosales","Urticaceae","Urera","","caracasana","","(Jacq.) Gaudich. ex Griseb., 1859","aceptado"
"6cf302588287870d9da5adb125cfb107","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Malaxis salazarii","Soto-Arenas, Hágsater, Jiménez, Salazar, Solano, Flores & Ruiz, 2007","1990","Plantae","Tracheophyta","Equisetopsida","Asparagales","Orchidaceae","Malaxis","","salazarii","","Catling, 1990","sinónimo"
"8da887249875f169069205c1fe325bb8","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"05a0224b0d9d1e2f5d89e195bf3aea05","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"ffcbe218da4ba2a6af13400d931cf766","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"01a699ea22dc96aa2c7efa13baab9a3b","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Belotia mexicana","Villaseñor, Ortiz, Redonda-Martínez & Gual, 2010","1890","Plantae","Tracheophyta","Equisetopsida","Malvales","Malvaceae","Belotia","","mexicana","","(DC.) K. Schum., 1890","sinónimo"
"3da0f7b1f786ea15cb7fa2d25d56a085","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"ee04f3f5e4429100b143c60914c9380f","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"1f9751e08750c7e53da33531790ecc2e","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"ac3fa897eb70892624982bf45fa80131","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Lasianthaea macrocephala","Castelo, Ricalde & Panero, 2005","1979","Plantae","Tracheophyta","Equisetopsida","Asterales","Asteraceae","Lasianthaea","","macrocephala","","(Hook. & Arn.) K.M. Becker, 1979","aceptado"
"d2a3762cd71fe45f3c600126ab9a6deb","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"aa15a5bb8855da43558a74c43e31068c","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Cuphea llavea","Graham, 1994","1824","Plantae","Tracheophyta","Equisetopsida","Myrtales","Lythraceae","Cuphea","","llavea","","Lex., 1824","aceptado"
"ecd21d544fbc5ecdcd47eb1a9c17022d","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Cuphea appendiculata var. appendiculata","Graham, 2011","1840","Plantae","Tracheophyta","Equisetopsida","Myrtales","Lythraceae","Cuphea","","appendiculata","appendiculata","Benth., 1840","aceptado"
"4fbd5e1355cfe5e40ed7a4829edbba4e","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"b5c866990ba6d02c71143c5d60347da1","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"e2d75ccfccd760eebd0f51edef3c6834","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"780373c72caaaec2113ca553cbc834be","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"f481e80abf0ca492fc8eedf8302402a6","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"3880cd5ca53a8950f7d89b2d6a990c59","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"346ca4f488a5916d3e5766498c3fabef","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Piptothrix areolaris","Pruski & Robinson, 2018","1970","Plantae","Tracheophyta","Equisetopsida","Asterales","Asteraceae","Piptothrix","","areolaris","","(DC.) R.M. King & H. Rob., 1970","aceptado"
"9e62fb37306103e1583ff47165399cc1","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"a1aaac78dd5d5e5200d52072351759aa","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Phytolacca icosandra","Sandoval-Ortega & Siqueiros-Delgado, 2018","1759","Plantae","Tracheophyta","Equisetopsida","Caryophyllales","Phytolaccaceae","Phytolacca","","icosandra","","L., 1759","aceptado"
"33fb4e441be112bb9eb52093fdf89061","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Physalis pubescens","Martínez, Montero, Dean, Bye, Luna-Cavazos, Medina & Rzedowski, 2020","1753","Plantae","Tracheophyta","Equisetopsida","Solanales","Solanaceae","Physalis","Rydbergis","pubescens","","L., 1753","aceptado"
"b90188dbd13159c76316f327e34686c1","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"1a45b2b51d7c52bd2595ea6e8ec768b8","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"400eafe084adf302f2c96644d9bc1ebe","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Salvia lavanduloides","Martínez-Gordillo, Bedolla-García, Cornejo-Tenorio, Fragoso-Martínez, García-Peña, González-Gallegos, Lara-Cabrera & Zamudio, 2017","1818","Plantae","Tracheophyta","Equisetopsida","Lamiales","Lamiaceae","Salvia","","lavanduloides","","Kunth, 1818","aceptado"
"720d9476a52acaa3ada33dfee9d063ba","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","APG IV, 2016","","Plantae","Tracheophyta","Equisetopsida","Lamiales","Verbenaceae","","","","","",""
"a372bc95a147c1cf4eb94446252f321a","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Acalypha langiana","Martínez-Gordillo, Jiménez-Ramírez, Cruz-Durán, Juárez-Arriaga, García, Cervantes & Mejía-Hernández, 2002","1865","Plantae","Tracheophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Acalypha","","langiana","","Müll. Arg., 1865","aceptado"
"6bf35bc5c6b15f2b1d9537a08e9726b3","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"877b5586846f14bf9206fa581e211bb9","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"12bb17d1d3f7c978e1b4e0fead751c43","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"c0abed97bed32a0128d23950a16948c2","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Tephrosia langlassei","Téllez-Valdés, 2009","1903","Plantae","Tracheophyta","Equisetopsida","Fabales","Fabaceae","Tephrosia","","langlassei","","Micheli, 1903","aceptado"
"b79c97d2696d32c6bd2118443912287d","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"053a59601ac3ae731d8cd28bc241ab14","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"49d432175b400837df9047e9f7e203fd","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"087960af0a9d508234610dcb6b46de89","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"4c8949a86f230aceb35888e284f2f32d","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Salvia thyrsiflora","Martínez-Gordillo, Bedolla-García, Cornejo-Tenorio, Fragoso-Martínez, García-Peña, González-Gallegos, Lara-Cabrera & Zamudio, 2017","1846","Plantae","Tracheophyta","Equisetopsida","Lamiales","Lamiaceae","Salvia","","thyrsiflora","","Benth., 1846","aceptado"
"140c1ea95169ba317674c9fe7ad2e445","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"7d9935fbf308cfd1d0b55898215be128","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"949315b1138e706559c0ccb78ae5b823","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Arenaria alsinoides","Govaerts, 2013","1816","Plantae","Tracheophyta","Equisetopsida","Caryophyllales","Caryophyllaceae","Arenaria","","alsinoides","","Willd., 1816","sinónimo"
"31784835c40b9ae5b865a1b322225127","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Lopezia semeiandra","Wagner, Hoch & Raven, 2007","1973","Plantae","Tracheophyta","Equisetopsida","Myrtales","Onagraceae","Lopezia","","semeiandra","","Plitmann, P.H. Raven & Breedlove, 1973","aceptado"
"aac60665c47ad5ea4651c6d7be084b67","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"ed48f52bc9c63a9952b8c120cdd1cfe7","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"fd1b0f6cb245626bfb8106cc6f1d4a67","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"a784847368f105a670756bd55d821fe9","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"3430a373bd9c479a78c874aef1c7ed1f","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Roldana hartwegii","Villaseñor, Ortiz & Segura, 2005","1974","Plantae","Tracheophyta","Equisetopsida","Asterales","Asteraceae","Roldana","","hartwegii","","(Benth.) H. Rob. & Brettell, 1974","aceptado"
"3e7a1d058d4a28b2b87adbf71cbd6ce5","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"8db5aea17f53c0e8ecbc78363332f153","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"0a20b9e5bfb077dc6974f9330b63fb31","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Ipomoea coccinea","The Plant List, 2013","1753","Plantae","Tracheophyta","Equisetopsida","Solanales","Convolvulaceae","Ipomoea","","coccinea","","L., 1753","sinónimo"
"ca93996cbd02164b8bf54ca29803bd9a","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"9f969541f700cf4a929a1d2dbb846fdb","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Canavalia villosa","Sauer, 1964","1837","Plantae","Tracheophyta","Equisetopsida","Fabales","Fabaceae","Canavalia","","villosa","","Benth., 1837","aceptado"
"8c5257e701ea3c2bb3c1c5e3255cc1ed","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"361ab3299089c4c18e71c1f9eba6f8fe","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"b6828b24cb434b983ab2ccd803cfb1d5","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"9c8d33e6cd4059329f68c4a79d42b8a2","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Dalea leucostachya var. eysenhardtioides","González-Espinosa, Meave, Lorea-Hernández, Ibarra-Manríquez & Newton, 2011","1973","Plantae","Tracheophyta","Equisetopsida","Fabales","Fabaceae","Dalea","","leucostachya","eysenhardtioides","(Hemsl.) Barneby, 1973","aceptado"
"2d430e2d1141c9e8a50a4b11cadc0900","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Inga hintonii","Ramírez, Vargas, Arreola, Cedano, González, González-Villarreal, Harker, Hernández, Martínez, Pérez de la Rosa, Rodríguez, Reynoso, Villarreal de Puga & Villaseñor, 2010","1937","Plantae","Tracheophyta","Equisetopsida","Fabales","Fabaceae","Inga","","hintonii","","Sandwith, 1937","aceptado"
"30de0d311191a432f95c46ad5db1eeb4","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"9bd9951f0ef95c18827a0d447109f0b4","Facultad de Ciencias, Universidad Nacional Autónoma de México","Herbario María Agustina Batalla","","","MEXICO","VALIDO","NAYARIT","VALIDO","XALISCO","VALIDO","NO PROCESADO","","Verbena carolina","Rueda, 2012","1759","Plantae","Tracheophyta","Equisetopsida","Lamiales","Verbenaceae","Verbena","","carolina","","L., 1759","aceptado"
"8b57c30dca58d0dbfe7ec28cc4279596","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"65e3c95a01d9990b5314dd624e6a051b","Facultad de Ciencias, Universidad Nacional Autónoma de México","Herbario María Agustina Batalla","","","MEXICO","VALIDO","NAYARIT","VALIDO","XALISCO","VALIDO","NO PROCESADO","","Quercus obtusata","Valencia-A., Flores-Franco, Jiménez-Ramírez & Mora-Jarvio, 2017","1809","Plantae","Tracheophyta","Equisetopsida","Fagales","Fagaceae","Quercus","Quercus","obtusata","","Bonpl., 1809","aceptado"
"2ccb087996980258b2ecf43fcf4da757","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Lygodium venustum","Martínez-Cabrera, Hernández-Hernández, Isidro-Hernández, Hernández-Álvarez & Sánchez-González, 2019","1803","Plantae","Tracheophyta","Polypodiopsida","Schizaeales","Lygodiaceae","Lygodium","","venustum","","Sw., 1803","aceptado"
"35121ab1ed12c278874c1f039d814564","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Cuphea appendiculata var. appendiculata","Graham, 2011","1840","Plantae","Tracheophyta","Equisetopsida","Myrtales","Lythraceae","Cuphea","","appendiculata","appendiculata","Benth., 1840","aceptado"
"ed9c2182353c61f070d8b18fa544ef55","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Achimenes longiflora","Ramírez-Roa, 2011","1839","Plantae","Tracheophyta","Equisetopsida","Lamiales","Gesneriaceae","Achimenes","","longiflora","","DC., 1839","aceptado"
"0628255379818f4713d611aecfce87d7","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"8056a4e4697f58b12b7819bedb8fc92c","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Lasiacis procerrima","Dávila, Mejía-Saulés, Soriano-Martínez & Herrera-Arrieta, 2018","1911","Plantae","Tracheophyta","Equisetopsida","Poales","Poaceae","Lasiacis","","procerrima","","(Hack.) Hitchc., 1911","aceptado"
"b241bf87106355c59ca1b2c71c3668e8","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Archibaccharis schiedeana","Pruski & Robinson, 2018","1974","Plantae","Tracheophyta","Equisetopsida","Asterales","Asteraceae","Archibaccharis","","schiedeana","","(Benth.) J.D. Jacks., 1974","aceptado"
"44910d05df5f7206b5d696bbdce16fa3","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"fbfc738243b74f3119dd2c561379a59f","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"d6e4d7cb6329956b80fdfada1abc0cee","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Lasianthaea macrocephala","Castelo, Ricalde & Panero, 2005","1979","Plantae","Tracheophyta","Equisetopsida","Asterales","Asteraceae","Lasianthaea","","macrocephala","","(Hook. & Arn.) K.M. Becker, 1979","aceptado"
"5a45702d7659a308fa978e981eeb8a84","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"0d889dd3d570fb2002421327f4839186","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"8b909ed69e26723cb0ba76a2757078f5","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Carex polystachya","Diego & González, 2008","1803","Plantae","Tracheophyta","Equisetopsida","Poales","Cyperaceae","Carex","","polystachya","","Sw. ex Wahlenb., 1803","aceptado"
"fbdd348d3b95b8494722fdd4fa9ce2dc","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Cuphea hookeriana","Graham, 1994","1843","Plantae","Tracheophyta","Equisetopsida","Myrtales","Lythraceae","Cuphea","","hookeriana","","Walp., 1843","aceptado"
"0546934b518f865a086f838433254f64","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Lasiacis procerrima","Dávila, Mejía-Saulés, Soriano-Martínez & Herrera-Arrieta, 2018","1911","Plantae","Tracheophyta","Equisetopsida","Poales","Poaceae","Lasiacis","","procerrima","","(Hack.) Hitchc., 1911","aceptado"
"c07374cae7fb57cd283267b15883eb8f","Facultad de Ciencias, Universidad Nacional Autónoma de México","Herbario María Agustina Batalla","","","MEXICO","VALIDO","NAYARIT","VALIDO","XALISCO","VALIDO","NO PROCESADO","","Petroselinum sativum","Villaseñor, Ortiz, Redonda-Martínez & Gual, 2010","1814","Plantae","Tracheophyta","Equisetopsida","Apiales","Apiaceae","Petroselinum","","sativum","","Hoffm., 1814","sinónimo"
"6c13b3fb7f4a03e5a7a3207aac5473e3","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Rumfordia floribunda","Castelo, Ricalde & Panero, 2005","1836","Plantae","Tracheophyta","Equisetopsida","Asterales","Asteraceae","Rumfordia","","floribunda","","DC., 1836","aceptado"
"3beb3a0376d15e6c7ce538b5e976cd70","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"1f8c5a976315624943544ff6136965b8","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"c3774daea50b0042ba58c05451965baf","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"1f7af78e490c01c0b49cfae437bb2b61","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"cd1bafca39584f2068d1d2b51508c9c8","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"9ee94eb602a67ca1a3c91716d45ac5f9","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Campyloneurum angustifolium","Martínez-Cabrera, Hernández-Hernández, Isidro-Hernández, Hernández-Álvarez & Sánchez-González, 2019","1852","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Campyloneurum","","angustifolium","","(Sw.) Fée, 1852","aceptado"
"16884087ce9c531f55aa2dae8d5f5f1c","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"9448e236560a1420de613b28440db37f","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"0555f57f0dc59f0a7152f82cb97577f0","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"b3ca6584aa38e771c41e798683850a9c","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"62aff122a2ee4c2e18f728bf549456d7","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"8f151dba177783dc91f1242b745bdb77","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"8d11ca32c04394ac8f0ab92052b96746","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"f7c6c5ff7b882cd655cd4fda03e0835c","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Verbena carolina","Rueda, 2012","1759","Plantae","Tracheophyta","Equisetopsida","Lamiales","Verbenaceae","Verbena","","carolina","","L., 1759","aceptado"
"0e17ac3738854a6aa4bee9cc126da552","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"ca47d13b1cdf70100b79c40f97dc2d8d","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Ternstroemia lineata subsp. lineata","Luna-Vega & Alcántara, 2008","1821","Plantae","Tracheophyta","Equisetopsida","Ericales","Pentaphylacaceae","Ternstroemia","","lineata","lineata","DC., 1821","aceptado"
"96933356b12560dc65a4c28f95dc0a68","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Crotalaria mollicula","Téllez-Valdés, 2009","1824","Plantae","Tracheophyta","Equisetopsida","Fabales","Fabaceae","Crotalaria","","mollicula","","Kunth, 1824","aceptado"
"26e88cf187cc2c32b7ab20b09b031fcc","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"f55eec06a97fc7b6d55e7a3e987ac2f9","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"6158d440178b32a0efef9c231c00f76a","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Begonia gracilis","Golding & Wasshausen, 2002","1825","Plantae","Tracheophyta","Equisetopsida","Cucurbitales","Begoniaceae","Begonia","","gracilis","","Kunth, 1825","aceptado"
"e9895a3c35a078ac3987198be905f7f3","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
"011b44f322575fb216e72b5328f27890","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","Symplocos prionophylla","Kelly, Almeda & Fritsch, 2016","1881","Plantae","Tracheophyta","Equisetopsida","Ericales","Symplocaceae","Symplocos","","prionophylla","","Hemsl., 1881","sinónimo"
"0d66d6fa27bad47512d65a487281fdda","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","",,,,,,,,"","","","","","","","","","","","","","",
