"datasetID","nombreInstitucion_snib","nombreColeccion_snib","cuerpoAgua_snib","isla_snib","pais_snib","validacionPais_snib","estadoProvincia_snib","validacionEstado_snib","condadoMunicipio_snib","validacionMunicipio_snib","validacionLocalidad_snib","datumGeodesico_snib","nombreCientifico_snib","nombreDeacuerdoCon_snib","nombrePublicadoEnAnio_snib","reino_snib","phylum_snib","clase_snib","orden_snib","familia_snib","genero_snib","subgenero_snib","epitetoespecifico_snib","epitetoinfraespecifico_snib","autoridadNombreCientifico_snib","estatusTaxonomico_snib"
"0558198b52d3a1f2d06221b6be07ae66","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SANTIAGO IXCUINTLA","VALIDO","NO PROCESADO","","Guazuma ulmifolia","Martínez-Salas, 2011a","1789","Plantae","Tracheophyta","Equisetopsida","Malvales","Malvaceae","Guazuma","","ulmifolia","","Lam., 1789","aceptado"
"be07e334f6d2493b6a267c841ac372f5","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","GOLFO DE CALIFORNIA","PANALES; ESTERO AGUA BRAVA","MEXICO","VALIDO","NAYARIT","VALIDO","TECUALA","VALIDO","NO PROCESADO","","Ceiba aesculifolia","Diego-Pérez & Gómez-Campos, 2013","1896","Plantae","Tracheophyta","Equisetopsida","Malvales","Malvaceae","Ceiba","","aesculifolia","","(Kunth) Britten & Baker f., 1896","aceptado"
"aae037fb3a382289b986ba447d1b9d63","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Davilla kunthii","Todzia & Aymard, 2011","1825","Plantae","Tracheophyta","Equisetopsida","Dilleniales","Dilleniaceae","Davilla","","kunthii","","A. St.-Hil., 1825","aceptado"
"14afd651f4bc4bac3d136b87fb3c6827","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Ardisia compressa","Ricketson & Pipoly, 2015","1819","Plantae","Tracheophyta","Equisetopsida","Ericales","Primulaceae","Ardisia","","compressa","","Kunth, 1819","aceptado"
"40c7a1280f4a80939628bb95f6317086","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Tillandsia fasciculata","Espejo-Serna & López-Ferrari, 2018","1788","Plantae","Tracheophyta","Equisetopsida","Poales","Bromeliaceae","Tillandsia","","fasciculata","","Sw., 1788","aceptado"
"3daf685688742f0fd1683d11e0887a1a","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Tillandsia caput-medusae","Espejo-Serna & López-Ferrari, 2018","1880","Plantae","Tracheophyta","Equisetopsida","Poales","Bromeliaceae","Tillandsia","","caput-medusae","","E. Morren, 1880","aceptado"
"5e23d77200ae7d31d2ae650d7108d8db","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Aechmea bracteata","Espejo-Serna & López-Ferrari, 2018","1864","Plantae","Tracheophyta","Equisetopsida","Poales","Bromeliaceae","Aechmea","","bracteata","","(Sw.) Griseb., 1864","aceptado"
"ed3eb2918e2ce13597079621aac755b4","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Nephrolepis exaltata","Mickel & Smith, 2004","1834","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Nephrolepidaceae","Nephrolepis","","exaltata","","(L.) Schott, 1834","aceptado"
"c38cc8220680782169d9fe02762184ae","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Mikania cordifolia","Pruski & Robinson, 2018","1803","Plantae","Tracheophyta","Equisetopsida","Asterales","Asteraceae","Mikania","","cordifolia","","(L. f.) Willd., 1803","aceptado"
"6b179b892a643695030ff7ab6393a346","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Combretum fruticosum","Stace, 2015","1914","Plantae","Tracheophyta","Equisetopsida","Myrtales","Combretaceae","Combretum","","fruticosum","","(Loefl.) Stuntz, 1914","aceptado"
"d84ded19ac8f2449f067a2f9fda6eb99","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Cyperus odoratus","González-Elizondo, Reznicek & Tena-Flores, 2018","1753","Plantae","Tracheophyta","Equisetopsida","Poales","Cyperaceae","Cyperus","","odoratus","","L., 1753","aceptado"
"3f2ef4bbc9f876152b4a18035f6306e0","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Phyllanthus elsiae","Martínez-Gordillo, Jiménez-Ramírez, Cruz-Durán, Juárez-Arriaga, García, Cervantes & Mejía-Hernández, 2002","1919","Plantae","Tracheophyta","Equisetopsida","Malpighiales","Phyllanthaceae","Phyllanthus","","elsiae","","Urb., 1919","aceptado"
"70f20f32e1d029676086b2d3c67cc975","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Solanum houstonii","Martínez, Vargas-Ponce, Rodríguez, Chiang & Ocegueda, 2017","1807","Plantae","Tracheophyta","Equisetopsida","Solanales","Solanaceae","Solanum","","houstonii","","Martyn, 1807","aceptado"
"495c6d9e510420d8218369e477c76ab0","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Egletes liebmannii","Pruski & Robinson, 2018","1887","Plantae","Tracheophyta","Equisetopsida","Asterales","Asteraceae","Egletes","","liebmannii","","Sch. Bip., 1887","aceptado"
"c2d570fa7cd970cf4da3eaa42dcf2265","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Attalea cohune","Henderson, 2020","1844","Plantae","Tracheophyta","Equisetopsida","Arecales","Arecaceae","Attalea","","cohune","","Mart., 1844","aceptado"
"a1e3acc5dab5813fc63cfaf9be5506a0","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Guazuma ulmifolia","Martínez-Salas, 2011a","1789","Plantae","Tracheophyta","Equisetopsida","Malvales","Malvaceae","Guazuma","","ulmifolia","","Lam., 1789","aceptado"
"678c74e8d79a2df3d14fee21fa4acce3","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Solanum diphyllum","Martínez, Vargas-Ponce, Rodríguez, Chiang & Ocegueda, 2017","1753","Plantae","Tracheophyta","Equisetopsida","Solanales","Solanaceae","Solanum","Solanum","diphyllum","","L., 1753","aceptado"
"ed2bb99137f235fa9e75431ae26c6284","Universidad Autónoma Chapingo","Herbario","","",,,,,,,,"","","","","","","","","","","","","","",
"cbfa97ff01bf2637f577904d694c7c4c","Universidad Autónoma Chapingo","Herbario","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Acrostichum aureum","Velázquez Montes, 2018","1753","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Pteridaceae","Acrostichum","","aureum","","L., 1753","aceptado"
"dee651563c8202d6040b180e71238d85","Universidad Autónoma Chapingo","Herbario","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Phyllanthus elsiae","Martínez-Gordillo, Jiménez-Ramírez, Cruz-Durán, Juárez-Arriaga, García, Cervantes & Mejía-Hernández, 2002","1919","Plantae","Tracheophyta","Equisetopsida","Malpighiales","Phyllanthaceae","Phyllanthus","","elsiae","","Urb., 1919","aceptado"
"c414be390c4171db4994cd1903e2682d","Universidad Autónoma Chapingo","Herbario","","",,,,,,,,"","","","","","","","","","","","","","",
"00097cd582d07db2cf66bc8bb50257b9","Universidad Autónoma Chapingo","Herbario","","",,,,,,,,"","","","","","","","","","","","","","",
"697ec731092c68667b3d28549ebcceb5","Universidad Autónoma Chapingo","Herbario","","",,,,,,,,"","","","","","","","","","","","","","",
"3438e009ca96dcc0153b48bc755e84f1","Universidad Autónoma Chapingo","Herbario","","",,,,,,,,"","Fimbristylis spadicea","González-Elizondo, Reznicek & Tena-Flores, 2018","1805","Plantae","Tracheophyta","Equisetopsida","Poales","Cyperaceae","Fimbristylis","","spadicea","","(L.) Vahl, 1805","aceptado"
"8410aadecb42875579978768784f5cf5","Universidad Autónoma Chapingo","Herbario","","",,,,,,,,"","","","","","","","","","","","","","",
"6d3b915d6ba64da7256eb4d7cc426194","Universidad Autónoma Chapingo","Herbario","","",,,,,,,,"","","","","","","","","","","","","","",
"8896929ab33e18f4accdd0eae7df805c","Universidad Autónoma Chapingo","Herbario","","",,,,,,,,"","","","","","","","","","","","","","",
"5614faef2d719ede4ba4600e0bac10a0","Universidad Autónoma Chapingo","Herbario","","",,,,,,,,"","Ziziphus amole","Hauenschild, Matuszak, Muellner-Riehl & Favre, 2016","1963","Plantae","Tracheophyta","Equisetopsida","Rosales","Rhamnaceae","Ziziphus","","amole","","(Sessé & Moc.) M.C. Johnst., 1963","sinónimo"
"40b139cd496ec9211b32b58ef5f5e420","Universidad Autónoma Chapingo","Herbario","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Lygodium venustum","Martínez-Cabrera, Hernández-Hernández, Isidro-Hernández, Hernández-Álvarez & Sánchez-González, 2019","1803","Plantae","Tracheophyta","Polypodiopsida","Schizaeales","Lygodiaceae","Lygodium","","venustum","","Sw., 1803","aceptado"
"7d3d352be5dc51073e2396f2659868eb","Universidad Autónoma Chapingo","Herbario","","",,,,,,,,"","","","","","","","","","","","","","",
"64709ce1bcc3e7077964520c8c7c2abc","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SANTIAGO IXCUINTLA","VALIDO","NO PROCESADO","","Sporobolus splendens","Dávila, Mejía-Saulés, Soriano-Martínez & Herrera-Arrieta, 2018","1958","Plantae","Tracheophyta","Equisetopsida","Poales","Poaceae","Sporobolus","","splendens","","Swallen, 1958","aceptado"
"efa2d8431f0a8f7f88609b9558ee322f","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","TECUALA","VALIDO","NO PROCESADO","","Sesbania herbacea","Carnevali, Tapia-Muñoz, Duno de Stefano & Ramírez Morillo, 2010","1987","Plantae","Tracheophyta","Equisetopsida","Fabales","Fabaceae","Sesbania","","herbacea","","(Mill.) McVaugh, 1987","aceptado"
"b766e07c164d59dc51c597533bb01527","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","TECUALA","VALIDO","NO PROCESADO","","Leucaena macrophylla","Grether, Martínez-Bernal, Luckow & Zárate, 2006","1844","Plantae","Tracheophyta","Equisetopsida","Fabales","Fabaceae","Leucaena","","macrophylla","","Benth., 1844","aceptado"
"089a953f78dcf9e567ba79a45f25944f","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","TECUALA","VALIDO","NO PROCESADO","","Caesalpinia sclerocarpa","Ricker, Hernández, Sousa & Ochoterena, 2013","1919","Plantae","Tracheophyta","Equisetopsida","Fabales","Fabaceae","Caesalpinia","","sclerocarpa","","Standl., 1919","sinónimo"
"d82d4ee43590d33170bc51a3a7ad6b93","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","","","MEXICO","VALIDO","NAYARIT","VALIDO","SANTIAGO IXCUINTLA","VALIDO","NO PROCESADO","","Annona reticulata","Martínez Velarde & Fonseca, 2017","1753","Plantae","Tracheophyta","Equisetopsida","Magnoliales","Annonaceae","Annona","","reticulata","","L., 1753","aceptado"
"9be45ce243e30df0deb4e81e92b5151c","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Herbario Isidro Palacios","GOLFO DE CALIFORNIA","PANALES; ESTERO AGUA BRAVA","MEXICO","VALIDO","NAYARIT","VALIDO","TECUALA","VALIDO","NO PROCESADO","","Opuntia littoralis","Korotkova, Aquino, Arias, Eggli, Frank, Gómez-Hinostrosa, Guerrero, Hernández, Kohlbecker, Köhler et al., 2021","1905","Plantae","Tracheophyta","Equisetopsida","Caryophyllales","Cactaceae","Opuntia","","littoralis","","(Engelm.) Cockerell, 1905","aceptado"
